ET,Parcela_ID,Temp_C,precipitation,relative_humidity_2m_above_ground,wind,Fecha actual
,8229,2.0,,90.0,1.0,27-05-2021
,8230,1.0,,90.0,1.0,27-05-2021
,8044,,,84.0,1.0,27-05-2021
,8231,2.0,,90.0,1.0,27-05-2021
,8232,2.0,,90.0,1.0,27-05-2021
,8364,4.0,,88.0,2.0,27-05-2021
,8366,3.0,,88.0,2.0,27-05-2021
,8361,2.0,,88.0,2.0,27-05-2021
,8368,3.0,,88.0,2.0,27-05-2021
,8359,2.0,,88.0,2.0,27-05-2021
,8370,3.0,,88.0,2.0,27-05-2021
,8357,0.0,,88.0,2.0,27-05-2021
,8372,3.0,,90.0,2.0,27-05-2021
,8355,0.0,,94.0,1.0,27-05-2021
,8374,5.0,,90.0,2.0,27-05-2021
,8353,1.0,,94.0,1.0,27-05-2021
,8376,1.0,,90.0,2.0,27-05-2021
,8233,3.0,,90.0,1.0,27-05-2021
,8351,,,94.0,1.0,27-05-2021
,8378,3.0,,90.0,2.0,27-05-2021
,8349,2.0,,94.0,1.0,27-05-2021
,8380,3.0,,90.0,2.0,27-05-2021
,8347,,,94.0,1.0,27-05-2021
,8382,3.0,,90.0,2.0,27-05-2021
,8234,3.0,,90.0,1.0,27-05-2021
,8384,3.0,,90.0,2.0,27-05-2021
,8386,3.0,,90.0,2.0,27-05-2021
,8346,-1.0,,94.0,1.0,27-05-2021
,8076,2.0,,86.0,2.0,27-05-2021
,8235,3.0,,90.0,1.0,27-05-2021
,8388,4.0,,91.0,2.0,27-05-2021
,8344,-1.0,,96.0,0.0,27-05-2021
,8390,4.0,,91.0,2.0,27-05-2021
,8342,1.0,,96.0,0.0,27-05-2021
,8236,3.0,,90.0,1.0,27-05-2021
,8392,1.0,,91.0,2.0,27-05-2021
,8341,-1.0,,96.0,0.0,27-05-2021
,8394,0.0,,91.0,2.0,27-05-2021
,8237,2.0,,90.0,1.0,27-05-2021
,8339,1.0,,96.0,0.0,27-05-2021
,7836,2.0,,80.0,6.0,27-05-2021
,8396,-1.0,,91.0,2.0,27-05-2021
,8337,3.0,,96.0,0.0,27-05-2021
,8238,2.0,,90.0,1.0,27-05-2021
,8398,-2.0,,91.0,2.0,27-05-2021
,8335,2.0,,96.0,0.0,27-05-2021
,8400,1.0,,91.0,2.0,27-05-2021
,8239,3.0,,90.0,1.0,27-05-2021
,8333,2.0,,96.0,0.0,27-05-2021
,8402,3.0,,91.0,2.0,27-05-2021
,8331,2.0,,96.0,0.0,27-05-2021
,8240,2.0,,90.0,1.0,27-05-2021
,8404,2.0,,91.0,2.0,27-05-2021
,8329,2.0,,95.0,1.0,27-05-2021
,8070,2.0,,86.0,2.0,27-05-2021
,8241,2.0,,90.0,1.0,27-05-2021
,8327,2.0,,95.0,1.0,27-05-2021
,8069,2.0,,83.0,3.0,27-05-2021
,8242,3.0,,90.0,1.0,27-05-2021
,8325,0.0,,95.0,1.0,27-05-2021
,7834,,,80.0,6.0,27-05-2021
,8068,2.0,,83.0,3.0,27-05-2021
,8243,4.0,,90.0,1.0,27-05-2021
,8323,2.0,,95.0,1.0,27-05-2021
,8067,2.0,,83.0,3.0,27-05-2021
,8244,3.0,,90.0,1.0,27-05-2021
,8321,3.0,,95.0,1.0,27-05-2021
,8066,2.0,,83.0,3.0,27-05-2021
,8245,0.0,,90.0,1.0,27-05-2021
,8319,0.0,,95.0,1.0,27-05-2021
,7833,3.0,,80.0,6.0,27-05-2021
,8246,-1.0,,90.0,1.0,27-05-2021
,8317,-2.0,,95.0,1.0,27-05-2021
,8408,1.0,,91.0,2.0,27-05-2021
,8247,-1.0,,90.0,1.0,27-05-2021
,8315,3.0,,95.0,1.0,27-05-2021
,8410,1.0,,91.0,2.0,27-05-2021
,8248,-2.0,,90.0,1.0,27-05-2021
,8313,2.0,,89.0,2.0,27-05-2021
,8412,2.0,,91.0,2.0,27-05-2021
,8249,-1.0,,90.0,1.0,27-05-2021
,8414,2.0,,91.0,2.0,27-05-2021
,8065,3.0,,83.0,3.0,27-05-2021
,8250,-1.0,,90.0,1.0,27-05-2021
,8416,2.0,,91.0,2.0,27-05-2021
,8064,1.0,,83.0,3.0,27-05-2021
,8251,-1.0,,90.0,1.0,27-05-2021
,8418,2.0,,91.0,2.0,27-05-2021
,8063,0.0,,83.0,3.0,27-05-2021
,8252,1.0,,90.0,1.0,27-05-2021
,8311,6.0,,89.0,2.0,27-05-2021
,8062,1.0,,83.0,3.0,27-05-2021
,8253,1.0,,90.0,1.0,27-05-2021
,8420,3.0,,91.0,2.0,27-05-2021
,8061,0.0,,83.0,3.0,27-05-2021
,8254,-1.0,,90.0,1.0,27-05-2021
,8422,3.0,,91.0,2.0,27-05-2021
,8309,5.0,,89.0,2.0,27-05-2021
,8060,1.0,,83.0,3.0,27-05-2021
,8255,0.0,,90.0,1.0,27-05-2021
,8424,2.0,,91.0,2.0,27-05-2021
,8059,0.0,,83.0,3.0,27-05-2021
,8307,1.0,,89.0,2.0,27-05-2021
,8426,0.0,,90.0,1.0,27-05-2021
,8058,0.0,,83.0,3.0,27-05-2021
,8428,0.0,,90.0,1.0,27-05-2021
,8057,0.0,,82.0,4.0,27-05-2021
,8303,0.0,,82.0,3.0,27-05-2021
,8056,3.0,,82.0,4.0,27-05-2021
,8430,0.0,,90.0,1.0,27-05-2021
,8055,2.0,,82.0,4.0,27-05-2021
,8432,0.0,,90.0,1.0,27-05-2021
,8054,2.0,,82.0,4.0,27-05-2021
,8434,0.0,,90.0,1.0,27-05-2021
,8053,,,82.0,4.0,27-05-2021
,8256,,,84.0,1.0,27-05-2021
,8052,2.0,,82.0,4.0,27-05-2021
,8257,0.0,,84.0,1.0,27-05-2021
,8436,-1.0,,90.0,1.0,27-05-2021
,8301,1.0,,82.0,3.0,27-05-2021
,8051,3.0,,82.0,4.0,27-05-2021
,8258,1.0,,84.0,1.0,27-05-2021
,8438,-1.0,,90.0,1.0,27-05-2021
,8259,1.0,,84.0,1.0,27-05-2021
,8440,0.0,,90.0,1.0,27-05-2021
,8260,0.0,,84.0,1.0,27-05-2021
,8442,1.0,,90.0,1.0,27-05-2021
,8444,3.0,,90.0,1.0,27-05-2021
,8297,3.0,,86.0,2.0,27-05-2021
,8446,2.0,,90.0,1.0,27-05-2021
,8295,4.0,,86.0,2.0,27-05-2021
,8448,2.0,,90.0,1.0,27-05-2021
,8579,4.0,,88.0,2.0,27-05-2021
,8580,4.0,,88.0,2.0,27-05-2021
,8578,,,88.0,2.0,27-05-2021
,8581,3.0,,88.0,2.0,27-05-2021
,8577,6.0,,88.0,2.0,27-05-2021
,8582,4.0,,88.0,2.0,27-05-2021
,8576,,,88.0,2.0,27-05-2021
,8583,3.0,,88.0,2.0,27-05-2021
,8575,,,88.0,2.0,27-05-2021
,8584,2.0,,88.0,2.0,27-05-2021
,8574,,,88.0,2.0,27-05-2021
,8585,1.0,,88.0,2.0,27-05-2021
,8573,2.0,,94.0,1.0,27-05-2021
,8586,2.0,,90.0,2.0,27-05-2021
,8572,2.0,,94.0,1.0,27-05-2021
,8587,1.0,,90.0,2.0,27-05-2021
,8571,,,94.0,1.0,27-05-2021
,8588,2.0,,90.0,2.0,27-05-2021
,8589,3.0,,90.0,2.0,27-05-2021
,8590,3.0,,90.0,2.0,27-05-2021
,8591,1.0,,90.0,2.0,27-05-2021
,8592,2.0,,90.0,2.0,27-05-2021
,8593,2.0,,90.0,2.0,27-05-2021
,8594,2.0,,90.0,2.0,27-05-2021
,8595,3.0,,90.0,2.0,27-05-2021
,8596,2.0,,90.0,2.0,27-05-2021
,8450,2.0,,90.0,1.0,27-05-2021
,8570,-1.0,,94.0,1.0,27-05-2021
,8597,3.0,,90.0,2.0,27-05-2021
,8569,-1.0,,94.0,1.0,27-05-2021
,8598,4.0,,90.0,2.0,27-05-2021
,8568,-1.0,,94.0,1.0,27-05-2021
,8599,4.0,,90.0,2.0,27-05-2021
,8567,0.0,,94.0,1.0,27-05-2021
,8600,3.0,,90.0,2.0,27-05-2021
,8566,0.0,,94.0,1.0,27-05-2021
,8601,3.0,,90.0,2.0,27-05-2021
,8294,0.0,,86.0,2.0,27-05-2021
,8565,0.0,,96.0,0.0,27-05-2021
,8602,3.0,,91.0,2.0,27-05-2021
,8564,-2.0,,96.0,0.0,27-05-2021
,8603,3.0,,91.0,2.0,27-05-2021
,8563,-1.0,,96.0,0.0,27-05-2021
,8604,3.0,,91.0,2.0,27-05-2021
,8452,2.0,,90.0,1.0,27-05-2021
,8562,0.0,,96.0,0.0,27-05-2021
,8605,3.0,,91.0,2.0,27-05-2021
,8561,2.0,,96.0,0.0,27-05-2021
,8606,1.0,,91.0,2.0,27-05-2021
,8607,-1.0,,91.0,2.0,27-05-2021
,8560,-2.0,,96.0,0.0,27-05-2021
,8608,-1.0,,91.0,2.0,27-05-2021
,8293,1.0,,86.0,2.0,27-05-2021
,8559,3.0,,96.0,0.0,27-05-2021
,8609,-1.0,,91.0,2.0,27-05-2021
,8049,2.0,,80.0,6.0,27-05-2021
,8558,2.0,,96.0,0.0,27-05-2021
,8610,-1.0,,91.0,2.0,27-05-2021
,8557,2.0,,96.0,0.0,27-05-2021
,8611,-1.0,,91.0,2.0,27-05-2021
,8454,2.0,,90.0,1.0,27-05-2021
,8556,2.0,,96.0,0.0,27-05-2021
,8612,-2.0,,91.0,2.0,27-05-2021
,8555,0.0,,96.0,0.0,27-05-2021
,8613,-1.0,,91.0,2.0,27-05-2021
,8048,2.0,,80.0,6.0,27-05-2021
,8554,0.0,,96.0,0.0,27-05-2021
,8614,2.0,,91.0,2.0,27-05-2021
,8553,5.0,,96.0,0.0,27-05-2021
,8615,3.0,,91.0,2.0,27-05-2021
,8552,5.0,,96.0,0.0,27-05-2021
,8616,2.0,,91.0,2.0,27-05-2021
,8456,2.0,,90.0,1.0,27-05-2021
,8551,3.0,,96.0,0.0,27-05-2021
,8617,1.0,,91.0,2.0,27-05-2021
,8047,3.0,,80.0,6.0,27-05-2021
,8550,3.0,,95.0,1.0,27-05-2021
,8618,0.0,,91.0,2.0,27-05-2021
,8549,3.0,,95.0,1.0,27-05-2021
,8619,1.0,,91.0,2.0,27-05-2021
,8292,2.0,,86.0,2.0,27-05-2021
,8548,4.0,,95.0,1.0,27-05-2021
,8547,4.0,,95.0,1.0,27-05-2021
,8458,3.0,,90.0,1.0,27-05-2021
,8546,1.0,,95.0,1.0,27-05-2021
,8620,2.0,,91.0,2.0,27-05-2021
,8545,2.0,,95.0,1.0,27-05-2021
,8621,2.0,,91.0,2.0,27-05-2021
,8544,2.0,,95.0,1.0,27-05-2021
,8290,3.0,,83.0,3.0,27-05-2021
,8543,0.0,,95.0,1.0,27-05-2021
,8622,1.0,,91.0,2.0,27-05-2021
,8542,0.0,,95.0,1.0,27-05-2021
,8623,2.0,,91.0,2.0,27-05-2021
,8460,1.0,,90.0,1.0,27-05-2021
,8046,2.0,,80.0,6.0,27-05-2021
,8541,0.0,,95.0,1.0,27-05-2021
,8624,3.0,,91.0,2.0,27-05-2021
,8540,0.0,,95.0,1.0,27-05-2021
,8625,1.0,,91.0,2.0,27-05-2021
,8288,3.0,,83.0,3.0,27-05-2021
,8539,-2.0,,95.0,1.0,27-05-2021
,8626,2.0,,91.0,2.0,27-05-2021
,8045,3.0,,80.0,6.0,27-05-2021
,8538,-2.0,,95.0,1.0,27-05-2021
,8462,-1.0,,90.0,1.0,27-05-2021
,8537,0.0,,95.0,1.0,27-05-2021
,8627,2.0,,91.0,2.0,27-05-2021
,8536,-2.0,,95.0,1.0,27-05-2021
,8628,1.0,,91.0,2.0,27-05-2021
,8286,4.0,,83.0,3.0,27-05-2021
,8535,1.0,,95.0,1.0,27-05-2021
,8629,1.0,,91.0,2.0,27-05-2021
,8534,1.0,,89.0,2.0,27-05-2021
,8630,2.0,,91.0,2.0,27-05-2021
,8464,1.0,,90.0,1.0,27-05-2021
,8533,2.0,,89.0,2.0,27-05-2021
,8631,2.0,,91.0,2.0,27-05-2021
,8632,3.0,,91.0,2.0,27-05-2021
,8284,4.0,,83.0,3.0,27-05-2021
,8532,,,89.0,2.0,27-05-2021
,8633,3.0,,91.0,2.0,27-05-2021
,8634,2.0,,91.0,2.0,27-05-2021
,8466,1.0,,90.0,1.0,27-05-2021
,8635,2.0,,91.0,2.0,27-05-2021
,8636,2.0,,91.0,2.0,27-05-2021
,8282,3.0,,83.0,3.0,27-05-2021
,8531,-1.0,,89.0,2.0,27-05-2021
,8637,2.0,,91.0,2.0,27-05-2021
,8530,-1.0,,89.0,2.0,27-05-2021
,8638,3.0,,91.0,2.0,27-05-2021
,8468,3.0,,90.0,1.0,27-05-2021
,8529,2.0,,89.0,2.0,27-05-2021
,8639,2.0,,91.0,2.0,27-05-2021
,8280,0.0,,83.0,3.0,27-05-2021
,8640,1.0,,91.0,2.0,27-05-2021
,8641,2.0,,91.0,2.0,27-05-2021
,8470,-1.0,,90.0,1.0,27-05-2021
,8642,2.0,,91.0,2.0,27-05-2021
,8527,-1.0,,89.0,2.0,27-05-2021
,8643,3.0,,91.0,2.0,27-05-2021
,8278,1.0,,83.0,3.0,27-05-2021
,8526,0.0,,89.0,2.0,27-05-2021
,8644,2.0,,91.0,2.0,27-05-2021
,8525,1.0,,89.0,2.0,27-05-2021
,8645,1.0,,91.0,2.0,27-05-2021
,8524,1.0,,82.0,3.0,27-05-2021
,8646,1.0,,90.0,1.0,27-05-2021
,8276,1.0,,83.0,3.0,27-05-2021
,8523,0.0,,82.0,3.0,27-05-2021
,8647,0.0,,90.0,1.0,27-05-2021
,8522,-1.0,,82.0,3.0,27-05-2021
,8648,0.0,,90.0,1.0,27-05-2021
,8521,0.0,,82.0,3.0,27-05-2021
,8649,0.0,,90.0,1.0,27-05-2021
,8274,0.0,,82.0,4.0,27-05-2021
,8650,0.0,,90.0,1.0,27-05-2021
,8651,0.0,,90.0,1.0,27-05-2021
,8652,0.0,,90.0,1.0,27-05-2021
,8272,1.0,,82.0,4.0,27-05-2021
,8653,0.0,,90.0,1.0,27-05-2021
,8654,0.0,,90.0,1.0,27-05-2021
,8472,,,84.0,1.0,27-05-2021
,8655,0.0,,90.0,1.0,27-05-2021
,8270,1.0,,82.0,4.0,27-05-2021
,8656,1.0,,90.0,1.0,27-05-2021
,8657,2.0,,90.0,1.0,27-05-2021
,8658,2.0,,90.0,1.0,27-05-2021
,8659,2.0,,90.0,1.0,27-05-2021
,8660,1.0,,90.0,1.0,27-05-2021
,8661,1.0,,90.0,1.0,27-05-2021
,8662,1.0,,90.0,1.0,27-05-2021
,8663,2.0,,90.0,1.0,27-05-2021
,8516,2.0,,86.0,2.0,27-05-2021
,8664,2.0,,90.0,1.0,27-05-2021
,8515,2.0,,86.0,2.0,27-05-2021
,8665,1.0,,90.0,1.0,27-05-2021
,8514,3.0,,86.0,2.0,27-05-2021
,8666,2.0,,90.0,1.0,27-05-2021
,8513,0.0,,86.0,2.0,27-05-2021
,8667,2.0,,90.0,1.0,27-05-2021
,8668,2.0,,90.0,1.0,27-05-2021
,8793,4.0,,88.0,2.0,27-05-2021
,8795,3.0,,88.0,2.0,27-05-2021
,8797,2.0,,90.0,2.0,27-05-2021
,8799,3.0,,90.0,2.0,27-05-2021
,8801,3.0,,90.0,2.0,27-05-2021
,8669,2.0,,90.0,1.0,27-05-2021
,8803,0.0,,90.0,2.0,27-05-2021
,8805,1.0,,90.0,2.0,27-05-2021
,8791,0.0,,94.0,1.0,27-05-2021
,8807,3.0,,90.0,2.0,27-05-2021
,8670,2.0,,90.0,1.0,27-05-2021
,8809,4.0,,90.0,2.0,27-05-2021
,8788,0.0,,94.0,1.0,27-05-2021
,8811,3.0,,90.0,2.0,27-05-2021
,8786,1.0,,94.0,1.0,27-05-2021
,8511,0.0,,86.0,2.0,27-05-2021
,8671,2.0,,90.0,1.0,27-05-2021
,8813,3.0,,91.0,2.0,27-05-2021
,8784,2.0,,96.0,0.0,27-05-2021
,8815,3.0,,91.0,2.0,27-05-2021
,8510,0.0,,86.0,2.0,27-05-2021
,8672,2.0,,90.0,1.0,27-05-2021
,8782,-2.0,,96.0,0.0,27-05-2021
,8817,2.0,,91.0,2.0,27-05-2021
,8780,0.0,,96.0,0.0,27-05-2021
,8819,-1.0,,91.0,2.0,27-05-2021
,8509,2.0,,86.0,2.0,27-05-2021
,8673,2.0,,90.0,1.0,27-05-2021
,8778,0.0,,96.0,0.0,27-05-2021
,8268,1.0,,80.0,6.0,27-05-2021
,8821,-1.0,,91.0,2.0,27-05-2021
,8776,2.0,,96.0,0.0,27-05-2021
,8508,2.0,,86.0,2.0,27-05-2021
,8674,1.0,,90.0,1.0,27-05-2021
,8823,-1.0,,91.0,2.0,27-05-2021
,8774,-1.0,,96.0,0.0,27-05-2021
,8825,1.0,,91.0,2.0,27-05-2021
,8507,2.0,,86.0,2.0,27-05-2021
,8675,2.0,,90.0,1.0,27-05-2021
,8772,5.0,,96.0,0.0,27-05-2021
,8827,2.0,,91.0,2.0,27-05-2021
,8506,4.0,,86.0,2.0,27-05-2021
,8676,2.0,,90.0,1.0,27-05-2021
,8266,2.0,,80.0,6.0,27-05-2021
,8770,2.0,,96.0,0.0,27-05-2021
,8829,1.0,,91.0,2.0,27-05-2021
,8768,2.0,,95.0,1.0,27-05-2021
,8505,3.0,,86.0,2.0,27-05-2021
,8677,2.0,,90.0,1.0,27-05-2021
,8766,4.0,,95.0,1.0,27-05-2021
,8504,3.0,,83.0,3.0,27-05-2021
,8678,1.0,,90.0,1.0,27-05-2021
,8832,1.0,,91.0,2.0,27-05-2021
,8764,1.0,,95.0,1.0,27-05-2021
,8834,1.0,,91.0,2.0,27-05-2021
,8503,3.0,,83.0,3.0,27-05-2021
,8679,0.0,,90.0,1.0,27-05-2021
,8762,0.0,,95.0,1.0,27-05-2021
,8836,1.0,,91.0,2.0,27-05-2021
,8680,0.0,,90.0,1.0,27-05-2021
,8761,-1.0,,95.0,1.0,27-05-2021
,8838,1.0,,91.0,2.0,27-05-2021
,8501,3.0,,83.0,3.0,27-05-2021
,8681,0.0,,90.0,1.0,27-05-2021
,8759,1.0,,95.0,1.0,27-05-2021
,8263,2.0,,80.0,6.0,27-05-2021
,8839,3.0,,91.0,2.0,27-05-2021
,8500,3.0,,83.0,3.0,27-05-2021
,8682,0.0,,90.0,1.0,27-05-2021
,8757,3.0,,95.0,1.0,27-05-2021
,8841,1.0,,91.0,2.0,27-05-2021
,8499,4.0,,83.0,3.0,27-05-2021
,8683,0.0,,90.0,1.0,27-05-2021
,8755,1.0,,95.0,1.0,27-05-2021
,8843,1.0,,91.0,2.0,27-05-2021
,8498,3.0,,83.0,3.0,27-05-2021
,8684,1.0,,90.0,1.0,27-05-2021
,8261,5.0,,80.0,6.0,27-05-2021
,8753,2.0,,89.0,2.0,27-05-2021
,8845,2.0,,91.0,2.0,27-05-2021
,8497,4.0,,83.0,3.0,27-05-2021
,8685,1.0,,90.0,1.0,27-05-2021
,8751,-1.0,,89.0,2.0,27-05-2021
,8847,3.0,,91.0,2.0,27-05-2021
,8496,3.0,,83.0,3.0,27-05-2021
,8686,1.0,,90.0,1.0,27-05-2021
,8849,2.0,,91.0,2.0,27-05-2021
,8495,3.0,,83.0,3.0,27-05-2021
,8687,2.0,,90.0,1.0,27-05-2021
,8749,-2.0,,89.0,2.0,27-05-2021
,8494,3.0,,83.0,3.0,27-05-2021
,8688,2.0,,90.0,1.0,27-05-2021
,8851,3.0,,91.0,2.0,27-05-2021
,8747,-1.0,,89.0,2.0,27-05-2021
,8493,0.0,,83.0,3.0,27-05-2021
,8689,1.0,,90.0,1.0,27-05-2021
,8853,2.0,,91.0,2.0,27-05-2021
,8746,2.0,,89.0,2.0,27-05-2021
,8492,-1.0,,83.0,3.0,27-05-2021
,8690,-1.0,,90.0,1.0,27-05-2021
,8855,3.0,,91.0,2.0,27-05-2021
,8745,4.0,,89.0,2.0,27-05-2021
,8491,0.0,,83.0,3.0,27-05-2021
,8691,0.0,,90.0,1.0,27-05-2021
,8857,3.0,,91.0,2.0,27-05-2021
,8490,2.0,,83.0,3.0,27-05-2021
,8743,0.0,,89.0,2.0,27-05-2021
,8859,1.0,,90.0,1.0,27-05-2021
,8741,1.0,,82.0,3.0,27-05-2021
,8861,0.0,,90.0,1.0,27-05-2021
,8488,1.0,,82.0,4.0,27-05-2021
,8739,4.0,,82.0,3.0,27-05-2021
,8487,0.0,,82.0,4.0,27-05-2021
,8863,-1.0,,90.0,1.0,27-05-2021
,8486,0.0,,82.0,4.0,27-05-2021
,8865,-1.0,,90.0,1.0,27-05-2021
,8485,0.0,,82.0,4.0,27-05-2021
,8867,1.0,,90.0,1.0,27-05-2021
,8484,0.0,,82.0,4.0,27-05-2021
,8483,1.0,,82.0,4.0,27-05-2021
,8869,1.0,,90.0,1.0,27-05-2021
,8482,0.0,,82.0,4.0,27-05-2021
,8871,1.0,,90.0,1.0,27-05-2021
,8873,1.0,,90.0,1.0,27-05-2021
,8481,1.0,,82.0,4.0,27-05-2021
,8736,0.0,,82.0,3.0,27-05-2021
,8875,1.0,,90.0,1.0,27-05-2021
,8734,0.0,,86.0,2.0,27-05-2021
,8877,2.0,,90.0,1.0,27-05-2021
,8732,0.0,,86.0,2.0,27-05-2021
,8879,2.0,,90.0,1.0,27-05-2021
,8730,0.0,,86.0,2.0,27-05-2021
,8881,2.0,,90.0,1.0,27-05-2021
,9000,2.0,,94.0,1.0,27-05-2021
,8999,2.0,,94.0,1.0,27-05-2021
,8998,1.0,,94.0,1.0,27-05-2021
,8997,0.0,,94.0,1.0,27-05-2021
,9001,2.0,,90.0,2.0,27-05-2021
,8996,0.0,,94.0,1.0,27-05-2021
,9002,0.0,,90.0,2.0,27-05-2021
,8995,-1.0,,94.0,1.0,27-05-2021
,9003,1.0,,90.0,2.0,27-05-2021
,8994,-1.0,,94.0,1.0,27-05-2021
,9004,1.0,,90.0,2.0,27-05-2021
,8993,0.0,,94.0,1.0,27-05-2021
,9005,2.0,,90.0,2.0,27-05-2021
,8992,0.0,,94.0,1.0,27-05-2021
,9006,4.0,,90.0,2.0,27-05-2021
,8883,3.0,,90.0,1.0,27-05-2021
,8991,2.0,,94.0,1.0,27-05-2021
,9007,4.0,,90.0,2.0,27-05-2021
,9008,5.0,,90.0,2.0,27-05-2021
,8990,,,94.0,1.0,27-05-2021
,9009,4.0,,90.0,2.0,27-05-2021
,8989,2.0,,94.0,1.0,27-05-2021
,9010,3.0,,90.0,2.0,27-05-2021
,8988,2.0,,94.0,1.0,27-05-2021
,9011,4.0,,90.0,2.0,27-05-2021
,8987,2.0,,96.0,0.0,27-05-2021
,9012,4.0,,91.0,2.0,27-05-2021
,8986,3.0,,96.0,0.0,27-05-2021
,9013,3.0,,91.0,2.0,27-05-2021
,8985,1.0,,96.0,0.0,27-05-2021
,9014,5.0,,91.0,2.0,27-05-2021
,8479,3.0,,80.0,6.0,27-05-2021
,8885,2.0,,90.0,1.0,27-05-2021
,8984,-1.0,,96.0,0.0,27-05-2021
,9015,5.0,,91.0,2.0,27-05-2021
,8983,0.0,,96.0,0.0,27-05-2021
,9016,4.0,,91.0,2.0,27-05-2021
,8982,3.0,,96.0,0.0,27-05-2021
,9017,3.0,,91.0,2.0,27-05-2021
,8981,1.0,,96.0,0.0,27-05-2021
,9018,1.0,,91.0,2.0,27-05-2021
,8727,2.0,,86.0,2.0,27-05-2021
,8980,1.0,,96.0,0.0,27-05-2021
,9019,1.0,,91.0,2.0,27-05-2021
,8979,-1.0,,96.0,0.0,27-05-2021
,9020,0.0,,91.0,2.0,27-05-2021
,8978,1.0,,96.0,0.0,27-05-2021
,9021,-1.0,,91.0,2.0,27-05-2021
,8887,2.0,,90.0,1.0,27-05-2021
,8977,1.0,,96.0,0.0,27-05-2021
,9022,0.0,,91.0,2.0,27-05-2021
,8976,2.0,,96.0,0.0,27-05-2021
,9023,1.0,,91.0,2.0,27-05-2021
,8478,2.0,,80.0,6.0,27-05-2021
,8975,2.0,,96.0,0.0,27-05-2021
,9024,2.0,,91.0,2.0,27-05-2021
,8974,3.0,,96.0,0.0,27-05-2021
,9025,2.0,,91.0,2.0,27-05-2021
,8973,4.0,,96.0,0.0,27-05-2021
,9026,1.0,,91.0,2.0,27-05-2021
,8889,2.0,,90.0,1.0,27-05-2021
,8477,3.0,,80.0,6.0,27-05-2021
,8972,2.0,,96.0,0.0,27-05-2021
,9027,1.0,,91.0,2.0,27-05-2021
,8971,2.0,,95.0,1.0,27-05-2021
,8970,2.0,,95.0,1.0,27-05-2021
,9028,,,91.0,2.0,27-05-2021
,8969,2.0,,95.0,1.0,27-05-2021
,9029,2.0,,91.0,2.0,27-05-2021
,8968,3.0,,95.0,1.0,27-05-2021
,9030,3.0,,91.0,2.0,27-05-2021
,8891,0.0,,90.0,1.0,27-05-2021
,8967,2.0,,95.0,1.0,27-05-2021
,9031,1.0,,91.0,2.0,27-05-2021
,8966,2.0,,95.0,1.0,27-05-2021
,9032,1.0,,91.0,2.0,27-05-2021
,8965,2.0,,95.0,1.0,27-05-2021
,9033,1.0,,91.0,2.0,27-05-2021
,8964,-2.0,,95.0,1.0,27-05-2021
,9034,1.0,,91.0,2.0,27-05-2021
,8963,-2.0,,95.0,1.0,27-05-2021
,9035,1.0,,91.0,2.0,27-05-2021
,8893,2.0,,90.0,1.0,27-05-2021
,8476,2.0,,80.0,6.0,27-05-2021
,8962,0.0,,95.0,1.0,27-05-2021
,9036,1.0,,91.0,2.0,27-05-2021
,8961,2.0,,95.0,1.0,27-05-2021
,8719,4.0,,83.0,3.0,27-05-2021
,8960,1.0,,95.0,1.0,27-05-2021
,8475,2.0,,80.0,6.0,27-05-2021
,8959,1.0,,95.0,1.0,27-05-2021
,9037,2.0,,91.0,2.0,27-05-2021
,8895,0.0,,90.0,1.0,27-05-2021
,8958,2.0,,95.0,1.0,27-05-2021
,9038,2.0,,91.0,2.0,27-05-2021
,8957,1.0,,95.0,1.0,27-05-2021
,9039,1.0,,91.0,2.0,27-05-2021
,8474,3.0,,80.0,6.0,27-05-2021
,8956,1.0,,95.0,1.0,27-05-2021
,9040,0.0,,91.0,2.0,27-05-2021
,8955,0.0,,89.0,2.0,27-05-2021
,9041,0.0,,91.0,2.0,27-05-2021
,8897,1.0,,90.0,1.0,27-05-2021
,8954,1.0,,89.0,2.0,27-05-2021
,9042,2.0,,91.0,2.0,27-05-2021
,8953,-1.0,,89.0,2.0,27-05-2021
,9043,2.0,,91.0,2.0,27-05-2021
,8952,-1.0,,89.0,2.0,27-05-2021
,9044,3.0,,91.0,2.0,27-05-2021
,9045,3.0,,91.0,2.0,27-05-2021
,8899,2.0,,90.0,1.0,27-05-2021
,9046,3.0,,91.0,2.0,27-05-2021
,8951,1.0,,89.0,2.0,27-05-2021
,9047,3.0,,91.0,2.0,27-05-2021
,8713,2.0,,83.0,3.0,27-05-2021
,8950,0.0,,89.0,2.0,27-05-2021
,9048,3.0,,91.0,2.0,27-05-2021
,8901,2.0,,90.0,1.0,27-05-2021
,8949,0.0,,89.0,2.0,27-05-2021
,9049,3.0,,91.0,2.0,27-05-2021
,9050,3.0,,91.0,2.0,27-05-2021
,9051,2.0,,91.0,2.0,27-05-2021
,8948,1.0,,89.0,2.0,27-05-2021
,9052,2.0,,91.0,2.0,27-05-2021
,8903,-1.0,,90.0,1.0,27-05-2021
,8947,0.0,,89.0,2.0,27-05-2021
,9053,3.0,,91.0,2.0,27-05-2021
,8946,0.0,,89.0,2.0,27-05-2021
,9054,3.0,,91.0,2.0,27-05-2021
,8710,-1.0,,83.0,3.0,27-05-2021
,8945,0.0,,89.0,2.0,27-05-2021
,9055,3.0,,91.0,2.0,27-05-2021
,8944,1.0,,89.0,2.0,27-05-2021
