system:index,ET,Malla16k,Malla1k,Malla2k,Malla4k,Malla8k,Parcela_ID,Temp_C,latitude,longitude,precipitation,relative_humidity_2m_above_ground,wind,Fecha actual
00000000000000000101,,0,1,0,0,0,430737,18.0,-33.64527607259153,-70.94557245744436,0.0,37.0,1.0,25-05-2021
00000000000000000102,54.0,0,1,0,0,0,430738,20.0,-33.64527607259153,-70.93658930460317,0.0,37.0,1.0,25-05-2021
00000000000000000103,47.0,0,1,0,0,0,430739,20.0,-33.64752186080183,-70.92536036355169,0.0,37.0,1.0,25-05-2021
00000000000000000104,56.0,0,1,0,0,0,430740,19.0,-33.64752186080183,-70.91413142250019,0.0,37.0,1.0,25-05-2021
00000000000000000105,60.0,0,1,0,0,0,430741,19.0,-33.64752186080183,-70.90290248144869,0.0,37.0,1.0,25-05-2021
00000000000000000106,,0,1,0,0,0,430742,20.0,-33.64752186080183,-70.89167354039719,0.0,37.0,1.0,25-05-2021
00000000000000000107,44.0,0,1,0,0,0,430743,21.0,-33.64752186080183,-70.882690387556,0.0,37.0,1.0,25-05-2021
00000000000000000108,39.0,0,1,0,0,0,430744,21.0,-33.64752186080183,-70.8714614465045,0.0,32.0,2.0,25-05-2021
00000000000000000109,59.0,0,1,0,0,0,430745,20.0,-33.64752186080183,-70.86023250545301,0.0,32.0,2.0,25-05-2021
0000000000000000010a,,0,1,0,0,0,430746,20.0,-33.64752186080183,-70.84900356440151,0.0,32.0,2.0,25-05-2021
0000000000000000010b,44.0,0,1,0,0,0,430747,20.0,-33.64752186080183,-70.83777462335001,0.0,32.0,2.0,25-05-2021
0000000000000000010c,49.0,0,1,0,0,0,430748,20.0,-33.64752186080183,-70.82879147050882,0.0,32.0,2.0,25-05-2021
0000000000000000010d,,0,1,0,0,0,430749,20.0,-33.64752186080183,-70.81756252945733,0.0,32.0,2.0,25-05-2021
0000000000000000010e,,0,1,0,0,0,430750,20.0,-33.64752186080183,-70.80633358840583,0.0,32.0,2.0,25-05-2021
0000000000000000010f,,0,1,0,0,0,430751,21.0,-33.64752186080183,-70.79510464735435,0.0,32.0,2.0,25-05-2021
00000000000000000110,,0,1,0,0,0,430752,20.0,-33.64752186080183,-70.78387570630284,0.0,32.0,2.0,25-05-2021
00000000000000000111,42.0,0,1,0,0,0,430753,20.0,-33.64976764901213,-70.77489255346165,0.0,32.0,2.0,25-05-2021
00000000000000000112,,0,1,0,0,0,430754,20.0,-33.64976764901213,-70.76366361241016,0.0,32.0,2.0,25-05-2021
00000000000000000113,,0,1,0,0,0,430755,20.0,-33.64976764901213,-70.75243467135867,0.0,32.0,2.0,25-05-2021
00000000000000000114,,0,1,0,0,0,430756,20.0,-33.64976764901213,-70.74120573030717,0.0,32.0,2.0,25-05-2021
00000000000000000115,,0,1,0,0,0,430757,21.0,-33.64976764901213,-70.72997678925567,0.0,32.0,2.0,25-05-2021
00000000000000000116,,0,1,0,0,0,430758,22.0,-33.64976764901213,-70.72099363641448,0.0,32.0,2.0,25-05-2021
00000000000000000117,,0,1,0,0,0,430759,22.0,-33.64976764901213,-70.70976469536299,0.0,32.0,2.0,25-05-2021
00000000000000000118,32.0,0,1,0,0,0,430760,22.0,-33.64976764901213,-70.69853575431151,0.0,32.0,2.0,25-05-2021
00000000000000000119,32.0,0,1,0,0,0,430761,21.0,-33.64976764901213,-70.68730681326001,0.0,32.0,2.0,25-05-2021
0000000000000000011a,39.0,0,1,0,0,0,430762,20.0,-33.64976764901213,-70.67607787220852,0.0,32.0,2.0,25-05-2021
0000000000000000011b,31.0,0,1,0,0,0,430763,20.0,-33.64976764901213,-70.66709471936731,0.0,32.0,2.0,25-05-2021
0000000000000000011c,41.0,0,1,0,0,0,430764,20.0,-33.64976764901213,-70.65586577831581,0.0,32.0,2.0,25-05-2021
0000000000000000011d,,0,1,0,0,0,430765,22.0,-33.64976764901213,-70.64463683726433,0.0,32.0,2.0,25-05-2021
0000000000000000011e,32.0,0,1,0,0,0,430766,22.0,-33.64976764901213,-70.63340789621283,0.0,32.0,2.0,25-05-2021
00000000000000000120,,0,1,0,0,0,430884,16.0,-33.63404713154004,-71.10726920858588,0.0,37.0,1.0,25-05-2021
00000000000000000122,,0,1,0,0,0,430886,17.0,-33.63404713154004,-71.08705711469318,0.0,37.0,1.0,25-05-2021
00000000000000000124,,0,1,0,0,0,430888,17.0,-33.636292919750325,-71.0645992325902,0.0,37.0,1.0,25-05-2021
00000000000000000126,70.0,0,1,0,0,0,430890,19.0,-33.636292919750325,-71.0421413504872,3.0,37.0,1.0,25-05-2021
00000000000000000128,,0,1,0,0,0,430892,19.0,-33.636292919750325,-71.02192925659452,3.0,37.0,1.0,25-05-2021
0000000000000000012a,63.0,0,1,0,0,0,430894,18.0,-33.636292919750325,-70.99947137449153,3.0,37.0,1.0,25-05-2021
0000000000000000012c,64.0,0,1,0,0,0,430896,17.0,-33.636292919750325,-70.97925928059884,3.0,37.0,1.0,25-05-2021
0000000000000000012e,,0,1,0,0,0,430898,18.0,-33.636292919750325,-70.95680139849586,3.0,37.0,1.0,25-05-2021
00000000000000000130,94.0,0,1,0,0,0,430900,19.0,-33.636292919750325,-70.93434351639289,0.0,37.0,1.0,25-05-2021
00000000000000000132,,0,1,0,0,0,430902,19.0,-33.63853870796064,-70.91413142250019,0.0,37.0,1.0,25-05-2021
00000000000000000134,,0,1,0,0,0,430904,21.0,-33.63853870796064,-70.89167354039719,0.0,37.0,1.0,25-05-2021
00000000000000000136,,0,1,0,0,0,430906,21.0,-33.63853870796064,-70.8714614465045,0.0,32.0,2.0,25-05-2021
00000000000000000138,41.0,0,1,0,0,0,430908,21.0,-33.63853870796064,-70.84900356440151,0.0,32.0,2.0,25-05-2021
0000000000000000013a,,0,1,0,0,0,430910,20.0,-33.63853870796064,-70.82654568229853,0.0,32.0,2.0,25-05-2021
0000000000000000013c,48.0,0,1,0,0,0,430912,20.0,-33.63853870796064,-70.80633358840583,0.0,32.0,2.0,25-05-2021
0000000000000000013e,61.0,0,1,0,0,0,430914,19.0,-33.63853870796064,-70.78387570630284,0.0,32.0,2.0,25-05-2021
00000000000000000140,,0,1,0,0,0,430916,20.0,-33.64078449617093,-70.76366361241016,0.0,32.0,2.0,25-05-2021
00000000000000000142,,0,1,0,0,0,430918,20.0,-33.64078449617093,-70.74120573030717,0.0,32.0,2.0,25-05-2021
00000000000000000144,,0,1,0,0,0,430920,21.0,-33.64078449617093,-70.71874784820419,0.0,32.0,2.0,25-05-2021
00000000000000000146,,0,1,0,0,0,430922,22.0,-33.64078449617093,-70.69853575431151,0.0,32.0,2.0,25-05-2021
00000000000000000148,,0,1,0,0,0,430924,21.0,-33.64078449617093,-70.67607787220852,0.0,32.0,2.0,25-05-2021
0000000000000000014a,40.0,0,1,0,0,0,430926,21.0,-33.64078449617093,-70.65586577831581,0.0,32.0,2.0,25-05-2021
0000000000000000014c,32.0,0,1,0,0,0,430928,21.0,-33.64078449617093,-70.63340789621283,0.0,32.0,2.0,25-05-2021
0000000000000000014d,,0,1,0,0,0,431046,17.0,-33.62506397869884,-71.11849814963738,0.0,37.0,1.0,25-05-2021
0000000000000000014e,,0,1,0,0,0,431047,18.0,-33.62506397869884,-71.10726920858588,0.0,37.0,1.0,25-05-2021
0000000000000000014f,70.0,0,1,0,0,0,431048,20.0,-33.62506397869884,-71.09604026753438,0.0,37.0,1.0,25-05-2021
00000000000000000150,,0,1,0,0,0,431049,20.0,-33.62506397869884,-71.08705711469318,0.0,37.0,1.0,25-05-2021
00000000000000000151,76.0,0,1,0,0,0,431050,19.0,-33.62506397869884,-71.0758281736417,0.0,37.0,1.0,25-05-2021
00000000000000000152,70.0,0,1,0,0,0,431051,18.0,-33.62506397869884,-71.0645992325902,0.0,37.0,1.0,25-05-2021
00000000000000000153,,0,1,0,0,0,431052,19.0,-33.62730976690914,-71.05337029153871,0.0,37.0,1.0,25-05-2021
00000000000000000154,,0,1,0,0,0,431053,20.0,-33.62730976690914,-71.0421413504872,3.0,37.0,1.0,25-05-2021
00000000000000000155,,0,1,0,0,0,431054,21.0,-33.62730976690914,-71.03315819764602,3.0,37.0,1.0,25-05-2021
00000000000000000156,,0,1,0,0,0,431055,19.0,-33.62730976690914,-71.02192925659452,3.0,37.0,1.0,25-05-2021
00000000000000000157,,0,1,0,0,0,431056,18.0,-33.62730976690914,-71.01070031554303,3.0,37.0,1.0,25-05-2021
00000000000000000158,,0,1,0,0,0,431057,18.0,-33.62730976690914,-70.99947137449153,3.0,37.0,1.0,25-05-2021
00000000000000000159,,0,1,0,0,0,431058,17.0,-33.62730976690914,-70.98824243344005,3.0,37.0,1.0,25-05-2021
0000000000000000015a,,0,1,0,0,0,431059,17.0,-33.62730976690914,-70.97925928059884,3.0,37.0,1.0,25-05-2021
0000000000000000015b,,0,1,0,0,0,431060,17.0,-33.62730976690914,-70.96803033954735,3.0,37.0,1.0,25-05-2021
0000000000000000015c,72.0,0,1,0,0,0,431061,19.0,-33.62730976690914,-70.95680139849586,3.0,37.0,1.0,25-05-2021
0000000000000000015d,95.0,0,1,0,0,0,431062,20.0,-33.62730976690914,-70.94557245744436,0.0,37.0,1.0,25-05-2021
0000000000000000015e,56.0,0,1,0,0,0,431063,19.0,-33.62730976690914,-70.93434351639289,0.0,37.0,1.0,25-05-2021
0000000000000000015f,72.0,0,1,0,0,0,431064,18.0,-33.629555555119445,-70.92536036355169,0.0,37.0,1.0,25-05-2021
00000000000000000160,,0,1,0,0,0,431065,19.0,-33.629555555119445,-70.91413142250019,0.0,37.0,1.0,25-05-2021
00000000000000000161,,0,1,0,0,0,431066,19.0,-33.629555555119445,-70.90290248144869,0.0,37.0,1.0,25-05-2021
00000000000000000162,,0,1,0,0,0,431067,20.0,-33.629555555119445,-70.89167354039719,0.0,37.0,1.0,25-05-2021
00000000000000000163,48.0,0,1,0,0,0,431068,21.0,-33.629555555119445,-70.88044459934571,0.0,37.0,1.0,25-05-2021
00000000000000000164,,0,1,0,0,0,431069,20.0,-33.629555555119445,-70.8714614465045,0.0,32.0,2.0,25-05-2021
00000000000000000165,,0,1,0,0,0,431070,20.0,-33.629555555119445,-70.86023250545301,0.0,32.0,2.0,25-05-2021
00000000000000000166,37.0,0,1,0,0,0,431071,20.0,-33.629555555119445,-70.84900356440151,0.0,32.0,2.0,25-05-2021
00000000000000000167,,0,1,0,0,0,431072,20.0,-33.629555555119445,-70.83777462335001,0.0,32.0,2.0,25-05-2021
00000000000000000168,52.0,0,1,0,0,0,431073,20.0,-33.629555555119445,-70.82654568229853,0.0,32.0,2.0,25-05-2021
00000000000000000169,35.0,0,1,0,0,0,431074,20.0,-33.629555555119445,-70.81756252945733,0.0,32.0,2.0,25-05-2021
0000000000000000016a,,0,1,0,0,0,431075,20.0,-33.629555555119445,-70.80633358840583,0.0,32.0,2.0,25-05-2021
0000000000000000016b,,0,1,0,0,0,431076,19.0,-33.629555555119445,-70.79510464735435,0.0,32.0,2.0,25-05-2021
0000000000000000016c,55.0,0,1,0,0,0,431077,19.0,-33.629555555119445,-70.78387570630284,0.0,32.0,2.0,25-05-2021
0000000000000000016d,,0,1,0,0,0,431078,20.0,-33.63180134332973,-70.77264676525134,0.0,32.0,2.0,25-05-2021
0000000000000000016e,,0,1,0,0,0,431079,20.0,-33.63180134332973,-70.76366361241016,0.0,32.0,2.0,25-05-2021
0000000000000000016f,,0,1,0,0,0,431080,20.0,-33.63180134332973,-70.75243467135867,0.0,32.0,2.0,25-05-2021
00000000000000000170,,0,1,0,0,0,431081,20.0,-33.63180134332973,-70.74120573030717,0.0,32.0,2.0,25-05-2021
00000000000000000171,42.0,0,1,0,0,0,431082,20.0,-33.63180134332973,-70.72997678925567,0.0,32.0,2.0,25-05-2021
00000000000000000172,,0,1,0,0,0,431083,21.0,-33.63180134332973,-70.71874784820419,0.0,32.0,2.0,25-05-2021
00000000000000000173,,0,1,0,0,0,431084,22.0,-33.63180134332973,-70.70976469536299,0.0,32.0,2.0,25-05-2021
00000000000000000174,,0,1,0,0,0,431085,22.0,-33.63180134332973,-70.69853575431151,0.0,32.0,2.0,25-05-2021
00000000000000000175,36.0,0,1,0,0,0,431086,22.0,-33.63180134332973,-70.68730681326001,0.0,32.0,2.0,25-05-2021
00000000000000000176,,0,1,0,0,0,431087,22.0,-33.63180134332973,-70.67607787220852,0.0,32.0,2.0,25-05-2021
00000000000000000177,,0,1,0,0,0,431088,21.0,-33.63180134332973,-70.66484893115701,0.0,32.0,2.0,25-05-2021
00000000000000000178,41.0,0,1,0,0,0,431089,22.0,-33.63180134332973,-70.65586577831581,0.0,32.0,2.0,25-05-2021
00000000000000000179,,0,1,0,0,0,431090,22.0,-33.63180134332973,-70.64463683726433,0.0,32.0,2.0,25-05-2021
0000000000000000017a,,0,1,0,0,0,431091,22.0,-33.63180134332973,-70.63340789621283,0.0,32.0,2.0,25-05-2021
0000000000000000017c,82.0,0,1,0,0,0,431210,20.0,-33.616080825857644,-71.10726920858588,0.0,42.0,1.0,25-05-2021
0000000000000000017e,,0,1,0,0,0,431212,19.0,-33.616080825857644,-71.08481132648289,0.0,42.0,1.0,25-05-2021
00000000000000000180,,0,1,0,0,0,431214,21.0,-33.616080825857644,-71.0645992325902,0.0,42.0,1.0,25-05-2021
00000000000000000182,94.0,0,1,0,0,0,431216,21.0,-33.618326614067946,-71.0421413504872,3.0,42.0,1.0,25-05-2021
00000000000000000184,,0,1,0,0,0,431218,20.0,-33.618326614067946,-71.02192925659452,3.0,42.0,1.0,25-05-2021
00000000000000000186,,0,1,0,0,0,431220,19.0,-33.618326614067946,-70.99947137449153,3.0,42.0,1.0,25-05-2021
00000000000000000188,,0,1,0,0,0,431222,19.0,-33.618326614067946,-70.97701349238855,3.0,42.0,1.0,25-05-2021
0000000000000000018a,,0,1,0,0,0,431224,20.0,-33.618326614067946,-70.95680139849586,3.0,42.0,1.0,25-05-2021
0000000000000000018c,,0,1,0,0,0,431226,19.0,-33.618326614067946,-70.93434351639289,0.0,42.0,1.0,25-05-2021
0000000000000000018e,,0,1,0,0,0,431228,19.0,-33.620572402278235,-70.91413142250019,0.0,42.0,1.0,25-05-2021
00000000000000000190,,0,1,0,0,0,431230,20.0,-33.620572402278235,-70.89167354039719,0.0,42.0,1.0,25-05-2021
00000000000000000192,,0,1,0,0,0,431232,20.0,-33.620572402278235,-70.8692156582942,0.0,30.0,1.0,25-05-2021
00000000000000000194,37.0,0,1,0,0,0,431234,21.0,-33.620572402278235,-70.84900356440151,0.0,30.0,1.0,25-05-2021
00000000000000000196,40.0,0,1,0,0,0,431236,20.0,-33.620572402278235,-70.82654568229853,0.0,30.0,1.0,25-05-2021
00000000000000000198,48.0,0,1,0,0,0,431238,21.0,-33.620572402278235,-70.80633358840583,0.0,30.0,1.0,25-05-2021
0000000000000000019a,48.0,0,1,0,0,0,431240,20.0,-33.620572402278235,-70.78387570630284,0.0,30.0,1.0,25-05-2021
0000000000000000019c,41.0,0,1,0,0,0,431242,20.0,-33.62281819048855,-70.76366361241016,0.0,30.0,1.0,25-05-2021
0000000000000000019e,33.0,0,1,0,0,0,431244,20.0,-33.62281819048855,-70.74120573030717,0.0,30.0,1.0,25-05-2021
000000000000000001a0,,0,1,0,0,0,431246,22.0,-33.62281819048855,-70.71874784820419,0.0,30.0,1.0,25-05-2021
000000000000000001a2,29.0,0,1,0,0,0,431248,23.0,-33.62281819048855,-70.69853575431151,0.0,30.0,1.0,25-05-2021
000000000000000001a4,30.0,0,1,0,0,0,431250,22.0,-33.62281819048855,-70.67607787220852,0.0,30.0,1.0,25-05-2021
000000000000000001a6,,0,1,0,0,0,431252,22.0,-33.62281819048855,-70.65586577831581,0.0,30.0,1.0,25-05-2021
000000000000000001a8,,0,1,0,0,0,431254,22.0,-33.62281819048855,-70.63340789621283,0.0,30.0,1.0,25-05-2021
000000000000000001a9,,0,1,0,0,0,431371,21.0,-33.60709767301645,-71.11849814963738,0.0,42.0,1.0,25-05-2021
000000000000000001aa,83.0,0,1,0,0,0,431372,21.0,-33.60709767301645,-71.10726920858588,0.0,42.0,1.0,25-05-2021
000000000000000001ab,76.0,0,1,0,0,0,431373,20.0,-33.60709767301645,-71.09604026753438,0.0,42.0,1.0,25-05-2021
000000000000000001ac,,0,1,0,0,0,431374,20.0,-33.60709767301645,-71.08481132648289,0.0,42.0,1.0,25-05-2021
000000000000000001ad,74.0,0,1,0,0,0,431375,20.0,-33.60709767301645,-71.0758281736417,0.0,42.0,1.0,25-05-2021
000000000000000001ae,80.0,0,1,0,0,0,431376,20.0,-33.60709767301645,-71.0645992325902,0.0,42.0,1.0,25-05-2021
000000000000000001af,,0,1,0,0,0,431377,21.0,-33.60934346122675,-71.05337029153871,0.0,42.0,1.0,25-05-2021
000000000000000001b0,76.0,0,1,0,0,0,431378,21.0,-33.60934346122675,-71.0421413504872,3.0,42.0,1.0,25-05-2021
000000000000000001b1,,0,1,0,0,0,431379,21.0,-33.60934346122675,-71.0309124094357,3.0,42.0,1.0,25-05-2021
000000000000000001b2,,0,1,0,0,0,431380,20.0,-33.60934346122675,-71.02192925659452,3.0,42.0,1.0,25-05-2021
000000000000000001b3,,0,1,0,0,0,431381,21.0,-33.60934346122675,-71.01070031554303,3.0,42.0,1.0,25-05-2021
000000000000000001b4,,0,1,0,0,0,431382,22.0,-33.60934346122675,-70.99947137449153,3.0,42.0,1.0,25-05-2021
000000000000000001b5,,0,1,0,0,0,431383,21.0,-33.60934346122675,-70.98824243344005,3.0,42.0,1.0,25-05-2021
000000000000000001b6,55.0,0,1,0,0,0,431384,21.0,-33.60934346122675,-70.97701349238855,3.0,42.0,1.0,25-05-2021
000000000000000001b7,,0,1,0,0,0,431385,21.0,-33.60934346122675,-70.96803033954735,3.0,42.0,1.0,25-05-2021
000000000000000001b8,,0,1,0,0,0,431386,21.0,-33.60934346122675,-70.95680139849586,3.0,42.0,1.0,25-05-2021
000000000000000001b9,57.0,0,1,0,0,0,431387,20.0,-33.60934346122675,-70.94557245744436,0.0,42.0,1.0,25-05-2021
000000000000000001ba,,0,1,0,0,0,431388,19.0,-33.60934346122675,-70.93434351639289,0.0,42.0,1.0,25-05-2021
000000000000000001bb,68.0,0,1,0,0,0,431389,19.0,-33.60934346122675,-70.92311457534137,0.0,42.0,1.0,25-05-2021
000000000000000001bc,60.0,0,1,0,0,0,431390,19.0,-33.61158924943705,-70.91413142250019,0.0,42.0,1.0,25-05-2021
000000000000000001bd,,0,1,0,0,0,431391,20.0,-33.61158924943705,-70.90290248144869,0.0,42.0,1.0,25-05-2021
000000000000000001be,,0,1,0,0,0,431392,20.0,-33.61158924943705,-70.89167354039719,0.0,42.0,1.0,25-05-2021
000000000000000001bf,,0,1,0,0,0,431393,20.0,-33.61158924943705,-70.88044459934571,0.0,42.0,1.0,25-05-2021
000000000000000001c0,,0,1,0,0,0,431394,20.0,-33.61158924943705,-70.8692156582942,0.0,30.0,1.0,25-05-2021
000000000000000001c1,,0,1,0,0,0,431395,21.0,-33.61158924943705,-70.86023250545301,0.0,30.0,1.0,25-05-2021
000000000000000001c2,,0,1,0,0,0,431396,21.0,-33.61158924943705,-70.84900356440151,0.0,30.0,1.0,25-05-2021
000000000000000001c3,52.0,0,1,0,0,0,431397,21.0,-33.61158924943705,-70.83777462335001,0.0,30.0,1.0,25-05-2021
000000000000000001c4,40.0,0,1,0,0,0,431398,21.0,-33.61158924943705,-70.82654568229853,0.0,30.0,1.0,25-05-2021
000000000000000001c5,35.0,0,1,0,0,0,431399,21.0,-33.61158924943705,-70.81531674124703,0.0,30.0,1.0,25-05-2021
000000000000000001c6,55.0,0,1,0,0,0,431400,20.0,-33.61158924943705,-70.80633358840583,0.0,30.0,1.0,25-05-2021
000000000000000001c7,55.0,0,1,0,0,0,431401,20.0,-33.61158924943705,-70.79510464735435,0.0,30.0,1.0,25-05-2021
000000000000000001c8,,0,1,0,0,0,431402,20.0,-33.61158924943705,-70.78387570630284,0.0,30.0,1.0,25-05-2021
000000000000000001c9,48.0,0,1,0,0,0,431403,20.0,-33.61158924943705,-70.77264676525134,0.0,30.0,1.0,25-05-2021
000000000000000001ca,41.0,0,1,0,0,0,431404,20.0,-33.613835037647355,-70.76141782419988,0.0,30.0,1.0,25-05-2021
000000000000000001cb,,0,1,0,0,0,431405,19.0,-33.613835037647355,-70.75243467135867,0.0,30.0,1.0,25-05-2021
000000000000000001cc,46.0,0,1,0,0,0,431406,20.0,-33.613835037647355,-70.74120573030717,0.0,30.0,1.0,25-05-2021
000000000000000001cd,47.0,0,1,0,0,0,431407,21.0,-33.613835037647355,-70.72997678925567,0.0,30.0,1.0,25-05-2021
000000000000000001ce,,0,1,0,0,0,431408,22.0,-33.613835037647355,-70.71874784820419,0.0,30.0,1.0,25-05-2021
000000000000000001cf,,0,1,0,0,0,431409,22.0,-33.613835037647355,-70.70751890715269,0.0,30.0,1.0,25-05-2021
000000000000000001d0,,0,1,0,0,0,431410,23.0,-33.613835037647355,-70.69853575431151,0.0,30.0,1.0,25-05-2021
000000000000000001d1,,0,1,0,0,0,431411,22.0,-33.613835037647355,-70.68730681326001,0.0,30.0,1.0,25-05-2021
000000000000000001d2,,0,1,0,0,0,431412,22.0,-33.613835037647355,-70.67607787220852,0.0,30.0,1.0,25-05-2021
000000000000000001d3,32.0,0,1,0,0,0,431413,22.0,-33.613835037647355,-70.66484893115701,0.0,30.0,1.0,25-05-2021
000000000000000001d4,,0,1,0,0,0,431414,22.0,-33.613835037647355,-70.65361999010551,0.0,30.0,1.0,25-05-2021
000000000000000001d5,,0,1,0,0,0,431415,22.0,-33.613835037647355,-70.64463683726433,0.0,30.0,1.0,25-05-2021
000000000000000001d6,29.0,0,1,0,0,0,431416,21.0,-33.613835037647355,-70.63340789621283,0.0,30.0,1.0,25-05-2021
000000000000000001d8,91.0,0,1,0,0,0,431534,20.0,-33.59811452017526,-71.10726920858588,0.0,42.0,1.0,25-05-2021
000000000000000001da,78.0,0,1,0,0,0,431536,20.0,-33.59811452017526,-71.08481132648289,0.0,42.0,1.0,25-05-2021
000000000000000001dc,82.0,0,1,0,0,0,431538,19.0,-33.59811452017526,-71.0645992325902,0.0,42.0,1.0,25-05-2021
000000000000000001de,110.0,0,1,0,0,0,431540,21.0,-33.600360308385554,-71.0421413504872,3.0,42.0,1.0,25-05-2021
000000000000000001e0,,0,1,0,0,0,431542,20.0,-33.600360308385554,-71.01968346838424,3.0,42.0,1.0,25-05-2021
000000000000000001e2,,0,1,0,0,0,431544,22.0,-33.600360308385554,-70.99947137449153,3.0,42.0,1.0,25-05-2021
000000000000000001e4,,0,1,0,0,0,431546,22.0,-33.600360308385554,-70.97701349238855,3.0,42.0,1.0,25-05-2021
000000000000000001e6,,0,1,0,0,0,431548,20.0,-33.600360308385554,-70.95680139849586,3.0,42.0,1.0,25-05-2021
000000000000000001e8,,0,1,0,0,0,431550,20.0,-33.600360308385554,-70.93434351639289,0.0,42.0,1.0,25-05-2021
000000000000000001ea,,0,1,0,0,0,431552,19.0,-33.60260609659585,-70.91413142250019,0.0,42.0,1.0,25-05-2021
000000000000000001ec,42.0,0,1,0,0,0,431554,20.0,-33.60260609659585,-70.89167354039719,0.0,42.0,1.0,25-05-2021
000000000000000001ee,,0,1,0,0,0,431556,20.0,-33.60260609659585,-70.8692156582942,0.0,30.0,1.0,25-05-2021
000000000000000001f0,,0,1,0,0,0,431558,21.0,-33.60260609659585,-70.84900356440151,0.0,30.0,1.0,25-05-2021
000000000000000001f2,,0,1,0,0,0,431560,20.0,-33.60260609659585,-70.82654568229853,0.0,30.0,1.0,25-05-2021
000000000000000001f4,43.0,0,1,0,0,0,431562,21.0,-33.60260609659585,-70.80633358840583,0.0,30.0,1.0,25-05-2021
000000000000000001f6,,0,1,0,0,0,431564,21.0,-33.60260609659585,-70.78387570630284,0.0,30.0,1.0,25-05-2021
000000000000000001f8,,0,1,0,0,0,431566,20.0,-33.604851884806145,-70.76141782419988,0.0,30.0,1.0,25-05-2021
000000000000000001fa,,0,1,0,0,0,431568,21.0,-33.604851884806145,-70.74120573030717,0.0,30.0,1.0,25-05-2021
000000000000000001fc,,0,1,0,0,0,431570,22.0,-33.604851884806145,-70.71874784820419,0.0,30.0,1.0,25-05-2021
000000000000000001fe,,0,1,0,0,0,431572,22.0,-33.604851884806145,-70.69853575431151,0.0,30.0,1.0,25-05-2021
00000000000000000200,,0,1,0,0,0,431574,23.0,-33.604851884806145,-70.67607787220852,0.0,30.0,1.0,25-05-2021
00000000000000000202,48.0,0,1,0,0,0,431576,21.0,-33.604851884806145,-70.65361999010551,0.0,30.0,1.0,25-05-2021
00000000000000000204,32.0,0,1,0,0,0,431578,22.0,-33.604851884806145,-70.63340789621283,0.0,30.0,1.0,25-05-2021
00000000000000000205,78.0,0,1,0,0,0,431696,20.0,-33.58913136733406,-71.11849814963738,0.0,42.0,1.0,25-05-2021
00000000000000000206,70.0,0,1,0,0,0,431697,19.0,-33.58913136733406,-71.10726920858588,0.0,42.0,1.0,25-05-2021
00000000000000000207,69.0,0,1,0,0,0,431698,20.0,-33.58913136733406,-71.09604026753438,0.0,42.0,1.0,25-05-2021
00000000000000000208,96.0,0,1,0,0,0,431699,20.0,-33.58913136733406,-71.08481132648289,0.0,42.0,1.0,25-05-2021
00000000000000000209,97.0,0,1,0,0,0,431700,19.0,-33.58913136733406,-71.07358238543141,0.0,42.0,1.0,25-05-2021
0000000000000000020a,73.0,0,1,0,0,0,431701,19.0,-33.58913136733406,-71.0645992325902,0.0,42.0,1.0,25-05-2021
0000000000000000020b,80.0,0,1,0,0,0,431702,19.0,-33.59137715554436,-71.05337029153871,0.0,42.0,1.0,25-05-2021
0000000000000000020c,85.0,0,1,0,0,0,431703,18.0,-33.59137715554436,-71.0421413504872,0.0,42.0,1.0,25-05-2021
0000000000000000020d,89.0,0,1,0,0,0,431704,19.0,-33.59137715554436,-71.0309124094357,0.0,42.0,1.0,25-05-2021
0000000000000000020e,78.0,0,1,0,0,0,431705,19.0,-33.59137715554436,-71.01968346838424,0.0,42.0,1.0,25-05-2021
0000000000000000020f,73.0,0,1,0,0,0,431706,19.0,-33.59137715554436,-71.01070031554303,0.0,42.0,1.0,25-05-2021
00000000000000000210,72.0,0,1,0,0,0,431707,20.0,-33.59137715554436,-70.99947137449153,0.0,42.0,1.0,25-05-2021
00000000000000000211,,0,1,0,0,0,431708,20.0,-33.59137715554436,-70.98824243344005,0.0,42.0,1.0,25-05-2021
